audit_result,id,title,source,category,date,score,threshold,reason,soft_hits,hv_hits,url
PASS,3058,Rupee plummets past 94/USD level; settles 33 paise lower,the hindu,Economy,2026-04-23,1.5,1.5,PASS,,,https://www.thehindu.com/business/markets/rupee-plummets-past-94usd-level-settles-33-paise-lower/article70897088.ece
PASS,3057,"A ‘medal-at-all-costs’ mentality, lack of funds, broken anti-doping mechanisms: ",indian express opinion,Opinion,2026-04-23,4.5,2.0,PASS,,lac,https://indianexpress.com/article/opinion/columns/india-doping-wada-khelo-india-olympics-sports-testing-agency-10651960/
PASS,3056,Why I wouldn't leave my 59-year-old mom to her own devices,livemint editorial,Opinion,2026-04-23,4.0,2.0,PASS,,ed,https://www.livemint.com/opinion/online-views/screen-addiction-ageing-parents-adult-children-social-media-whatsapp-forwards-facebook-reels-smartphone-11776854083308.html
PASS,3055,Co-develop and co-produce with India in niche tech for secured national interest,pib,PIB — English,2026-04-23,7.0,2.0,PASS,,national security,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9ydFJuZ0Q2MU9iZWRtaUJlRGxOcF9nSEtieXdfdTRqWWkwTV9JMWw5TGlrUTdzWlNub0wwb2pYeUpReUF0Y1JWeUdqNnRRUzlrTVFPRDJQUkJwaGVCQ0NvdFprWF9EbUhw?oc=5
PASS,3054,India's billionaire population may rise 51% to 313 by 2031: Knight Frank,the hindu,Economy,2026-04-23,5.0,1.5,PASS,,fra,https://www.thehindu.com/business/Economy/indias-billionaire-population-may-rise-51-to-313-by-2031-knight-frank/article70896860.ece
PASS,3053,Iran says won't reopen Hormuz if U.S. upholds naval blockade,the hindu,International,2026-04-23,3.0,1.5,PASS,,strait of hormuz,https://www.thehindu.com/news/international/iran-says-wont-reopen-hormuz-if-us-upholds-naval-blockade/article70896406.ece
PASS,3052,"UP’s Shekha Jheel joins Ramsar List, India nears milestone of 100 sites",indian express,National,2026-04-23,5.0,1.5,PASS,,wetland | ramsar | bri,https://indianexpress.com/article/india/up-shekha-jheel-joins-ramsar-list-india-10651797/
PASS,3051,India builds data centres but not AI: Bernstein flags risks in open letter to PM,livemint,Economy,2026-04-23,4.0,1.5,PASS,,trai,https://www.livemint.com/news/india-must-build-domestic-ai-capability-to-prevent-being-permanent-consumer-in-ai-economy-bernstein-writes-to-pm-modi-11776935977123.html
PASS,3050,Strait of Malacca: will it be the next flashpoint in a war over seaborne cargo p,livemint editorial,Opinion,2026-04-23,4.5,2.0,PASS,,ed,https://www.livemint.com/opinion/online-views/strait-of-malacca-war-seaborne-cargo-passage-hormuz-china-asian-economies-us-rivalry-trade-11776853968372.html
PASS,3049,"As the AI race heats up, nations must join hands to restrain the five horsemen o",livemint editorial,Opinion,2026-04-23,7.0,2.0,PASS,,ed | economic survey,https://www.livemint.com/opinion/online-views/ai-race-nations-apocalypse-anthropic-openai-google-xai-meta-artificial-intelligence-economic-survey-11776853040168.html
PASS,3048,Microsoft bets big on AI in Australia with $18 billion investment,the hindu,Science & Technology,2026-04-23,4.5,1.5,PASS,,,https://www.thehindu.com/sci-tech/technology/microsoft-bets-big-on-ai-in-austratlia/article70895876.ece
PASS,3047,"SpaceX targets in-house GPUs as it warns investors of chip supply, costs",the hindu,Science & Technology,2026-04-23,3.5,1.5,PASS,,accord,https://www.thehindu.com/sci-tech/technology/spacex-targets-in-house-gpus-as-it-warns-investors-of-chip-supply-costs/article70895915.ece
PASS,3046,A fable of elephants and horses that bulls and bears of India’s stock market don,livemint editorial,Opinion,2026-04-23,5.5,2.0,PASS,,ed,https://www.livemint.com/opinion/online-views/indian-stock-market-elephants-horses-bull-bear-investors-domestic-foreign-fii-dii-portfolio-sip-retail-11776852589216.html
PASS,3045,Board chairs are not assembled from Ikea boxes: Corporate India must learn the a,livemint editorial,Opinion,2026-04-23,4.5,2.0,PASS,,ed | trai,https://www.livemint.com/opinion/online-views/board-chairs-corporate-india-succession-hdfc-bank-governance-ceo-chairperson-planning-11776849365204.html
PASS,3044,India's private sector activity signals sharp expansion,business standard,Economy,2026-04-23,2.5,1.5,PASS,,,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPYnlkTDhCOGhHa3BSM2RqOGJjYmJ2YmJJNU1Sa3VFZ1Z6YjFjaUFGamk5ZGxhLUstVGRBWVktb1BIcjZkempOWENDTUtJcUVWNDlYN2h1NmxxS1hRMDVpbTB2UW9hY2ZiZVg5N1BZc25aaHRzb2VmWDU4MHFBdGI5UlhfT3BKOEZMenBvM25JdUJoTjkxTFlsV1FiZzZQTmh3N0htUjBWVlllcURlaF9VcW12d1VmMUVlQXhTQk1obGZyQzFwdXppclgyVGNBODVRRWxn0gHYAUFVX3lxTE8xVzlDcXdxSmpWUThsdGU4YkVDQUxKcGNNbGZqcVUwVDdwMzJmSmw2UUd1THNLTlpSa2pseExXRll4UjgwU1lMSkcwXy1JdFRCQmFIVkswa2VzV0Zkc0NuMlVLX09FbTRsMjI4M1k2ZWtZbmYyMjhDQ0xOaVpFZk02eGxUR3czd3NSeEdMRGhjU09tYm5sVjdGV29jcGhmdzBVcGRGcFJVYTM5eVo3RXI5OEtOVkNtcjJKbjFuYkFwSEk1ZWVWeXF3dW9tTWJOZWE3eVVTMWMxUg?oc=5
PASS,3043,Watch: Donald Trump should lift the blockade | The Hindu Editorial,the hindu,International,2026-04-23,5.5,1.5,PASS,,ed | strait of hormuz,https://www.thehindu.com/videos/watch-donald-trump-should-lift-the-blockade-the-hindu-editorial/article70895995.ece
PASS,3042,"Pakistan should clamp down on terror groups like LeT, JeM: U.S. lawmaker",the hindu,International,2026-04-23,3.5,1.5,PASS,,pahalgam,https://www.thehindu.com/news/international/pakistan-should-clamp-down-on-terror-groups-like-let-jem-us-lawmaker/article70895710.ece
PASS,3041,Iran seizes two ships in Strait of Hormuz after Trump extends ceasefire,the hindu,International,2026-04-23,4.5,1.5,PASS,,maritime security | strait of hormuz,https://www.thehindu.com/news/international/iran-fires-on-container-ship-in-strait-of-hormuz/article70891689.ece
PASS,3040,Mounting costs of Iran war strain U.S. finances,the hindu,Economy,2026-04-23,5.0,1.5,PASS,,inflation | mou,https://www.thehindu.com/business/Economy/mounting-costs-of-iran-war-strain-us-finances/article70878588.ece
PASS,3039,​Persian deadlock: on the U.S. and the war on Iran,the hindu editorial,Editorial,2026-04-23,5.0,2.0,PASS,,ed | strait of hormuz,https://www.thehindu.com/opinion/editorial/persian-deadlock-on-the-us-and-the-war-on-iran/article70893343.ece
PASS,3038,"Rising sun 2.0: As Japan shrugs off its pacifist shackles, India could make sign",livemint editorial,Opinion,2026-04-23,6.0,2.0,PASS,,ed,https://www.livemint.com/opinion/online-views/japan-pacifist-india-post-war-defence-tech-sanae-takaichi-tokyo-military-power-bilateral-11776874264133.html
PASS,3037,Mint Quick Edit | Will Warsh resist Trump or end the Fed’s independence? The wor,livemint editorial,Opinion,2026-04-23,5.5,2.0,PASS,,ed,https://www.livemint.com/opinion/online-views/mint-quick-edit-kevin-warsh-us-president-donald-trump-fed-independence-dollar-economy-11776890396655.html
PASS,3036,"Tracks to transformation: Modernisation is powering a safer, faster Indian Railw",indian express opinion,Opinion,2026-04-23,6.0,2.0,PASS,,,https://indianexpress.com/article/opinion/columns/tracks-to-transformation-modernisation-is-powering-a-safer-faster-indian-railways-10650976/
PASS,3035,Debate around global rankings distorts reading of India’s growth story,indian express opinion,Opinion,2026-04-23,7.5,2.0,PASS,,gdp,https://indianexpress.com/article/opinion/columns/debate-around-global-rankings-distorts-reading-of-indias-growth-story-10650887/
PASS,3034,"Jio Financial, Allianz Group form JV for general, health insurance",the hindu,Economy,2026-04-23,3.0,1.5,PASS,,,https://www.thehindu.com/business/Industry/jio-financial-allianz-group-form-jv-for-general-health-insurance/article70895487.ece
PASS,3033,"Missing in Tamil Nadu, West Bengal poll rhetoric: New ideas for governance",indian express opinion,Opinion,2026-04-23,5.5,2.0,PASS,,lac,https://indianexpress.com/article/opinion/editorials/missing-in-tamil-nadu-west-bengal-poll-rhetoric-new-ideas-for-governance-10650916/
PASS,3032,India International Water Week in Sept,indian express,National,2026-04-22,4.0,1.5,PASS,,sustainability,https://indianexpress.com/article/india/india-international-water-week-in-sept-10651068/
PASS,3031,Modi may travel to Europe in May for India-Nordic Summit,indian express,National,2026-04-22,3.0,1.5,PASS,,,https://indianexpress.com/article/india/modi-may-travel-to-europe-in-may-for-india-nordic-summit-10651057/
PASS,3030,"Textile, apparel exports decline in FY26",the hindu,Economy,2026-04-22,2.0,1.5,PASS,,,https://www.thehindu.com/business/textile-apparel-exports-decline-in-fy26/article70893573.ece
PASS,3029,West Asia conflict poses challenges to Indian economy via number of channels: RB,the hindu,Economy,2026-04-22,9.5,1.5,PASS,,mpc | rbi | inflation | supply chain | supply chain disruption,https://www.thehindu.com/business/west-asia-conflict-poses-challenges-to-indian-economy-via-number-of-channels-rbis-malhotra-in-mpc-minutes/article70894065.ece
PASS,3028,"Rajnath in Germany: Defence cooperation pacts inked, talks held",indian express,National,2026-04-22,3.5,1.5,PASS,,,https://indianexpress.com/article/india/india-germany-ink-defence-cooperation-pacts-10650954/
PASS,3027,​Common concerns: on India-South Korea ties,the hindu editorial,Editorial,2026-04-22,4.0,2.0,PASS,,ed,https://www.thehindu.com/opinion/editorial/common-concerns-on-india-south-korea-ties/article70894127.ece
PASS,3026,"India’s post-LWE future, from red sun to new dawn",the hindu opinion,Opinion,2026-04-22,2.5,2.0,PASS,,,https://www.thehindu.com/opinion/lead/indias-post-lwe-future-from-red-sun-to-new-dawn/article70893180.ece
PASS,3025,Atlantic current system worsening due to global emissions | Green Humour by Roha,the hindu,Science & Technology,2026-04-22,5.5,1.5,PASS,,emission,https://www.thehindu.com/sci-tech/energy-and-environment/atlantic-current-system-worsening-due-to-global-emissions-green-humour-by-rohan-chakravarty/article70887421.ece
PASS,3024,EU unblocks €90 billion Ukraine loan after Hungary row,the hindu,International,2026-04-22,2.0,1.5,PASS,,,https://www.thehindu.com/news/international/eu-unblocks-90-billion-ukraine-loan-after-hungary-row/article70894395.ece
PASS,3023,Tamil Nadu and the climate question,the hindu,Science & Technology,2026-04-22,7.0,1.5,PASS,,renewable energy | flood | cyclone | cyclone,https://www.thehindu.com/sci-tech/energy-and-environment/tamil-nadu-and-the-climate-question/article70892741.ece
PASS,3022,Beyond trade deals to building a new architecture,the hindu opinion,Opinion,2026-04-22,4.0,2.0,PASS,,,https://www.thehindu.com/opinion/op-ed/beyond-trade-deals-to-building-a-new-architecture/article70893255.ece
PASS,3021,"China praises blocking of Taiwan President's Africa trip, Taipei defiant",the hindu,International,2026-04-22,2.0,1.5,PASS,,,https://www.thehindu.com/news/international/china-praises-blocking-of-taiwan-presidents-africa-trip-taipei-defiant/article70894322.ece
PASS,3020,Integrate resilience in infra projects at design stage & not only after disaster,indian express,Economy,2026-04-22,2.5,1.5,PASS,,,https://indianexpress.com/article/business/integrate-resilience-in-infra-projects-at-design-stage-not-only-after-disaster-dea-secretary-10650866/
PASS,3019,"MPC meeting minutes: RBI governor flags inflation risks from energy prices, West",indian express,Economy,2026-04-22,8.0,1.5,PASS,,mpc | rbi | inflation,https://indianexpress.com/article/business/rbi-inflation-risks-west-asia-energy-prices-growth-outlook-10650811/
PASS,3018,Goodwill is the only saviour for Indian exporters hoping for U.S. tariff refunds,the hindu,Economy,2026-04-22,2.5,1.5,PASS,,,https://www.thehindu.com/business/Economy/goodwill-is-the-only-saviour-for-indian-exporters-hoping-for-us-tariff-refunds/article70892784.ece
PASS,3017,Iran attacks ships in Strait of Hormuz: 3 signals this sends about the war,ie explained,Explained,2026-04-22,4.5,2.0,PASS,,strait of hormuz,https://indianexpress.com/article/explained/explained-global/iran-attacks-ships-in-strait-of-hormuz-3-signals-10650692/
PASS,3016,US defence in Saudi Arabia has a Ukrainian surprise for incoming drones,indian express,International,2026-04-22,3.0,1.5,PASS,,,https://indianexpress.com/article/world/sky-map-counter-drone-system-us-iran-saudi-base-10650299/
PASS,3015,"Day 54: Ceasefire extended after 11th-hour plea from Pakistan, but Strait of Hor",indian express,International,2026-04-22,5.5,1.5,PASS,,ed | strait of hormuz,https://indianexpress.com/article/world/rump-iran-war-day-54-ceasefire-extension-pakistan-mediator-hormuz-attacks-10650260/
PASS,3013,Union Minister Shri Jyotiraditya M. Scindia releases revised guidelines for Tech,pib,PIB — Press Releases,2026-04-22,11.5,2.0,PASS,,telecom,https://news.google.com/rss/articles/CBMiaEFVX3lxTE91YWZER29KU2JxREE5eHkxSGhYMjBSODdlTXZmNnkyWFpWcU9GVzFjanpSeG9PeGl2NTg1bGtCRnlNa0k1RnVYMi1SM0d6TlFMV1BuLVl6T3duNm9HMUZoUkk1cnVnWEFY?oc=5
PASS,3012,India Records Historic Growth in Wind Energy with 6.1 GW Addition in 2025–26: Ne,pib,PIB — English,2026-04-22,10.0,2.0,PASS,,renewable energy | wind energy,https://news.google.com/rss/articles/CBMiekFVX3lxTE5OVnQwNGdsRk8xQWJSRElKSjlNX01QSVMwTDA4dm5odkJEUUVIX083MUR3aEtrZm1zSjZia1FfdmU3a1hyZ3dmZ0xHcXlRbC1IVUNUTGkybnN4SndDRmR2WDBZSVpscEUzRF9ab3pHazMwU2ZGaXp3MXN3?oc=5
PASS,3011,Amrabad Tiger Reserve,down to earth,Environment,2026-04-22,7.0,2.0,PASS,,tiger reserve | amr,https://news.google.com/rss/articles/CBMiakFVX3lxTE40V3BoRWxlM0xRTjFuRHRwZGxpUTh3cWk4NGlwNU1EcXE1a3BMbXJMRm9XWFE2V1lqOWJRQUxtQU1vUnhTMW9kM2FpcDR6VjlfUHpVZ0k2OUtWVTJCYWxHTElldkNvZkMtaEE?oc=5
PASS,3010,Tesla will bring humanoid robot Optimus to India at appropriate time: Official,the hindu,Science & Technology,2026-04-22,4.0,1.5,PASS,,bri,https://www.thehindu.com/sci-tech/technology/tesla-will-bring-humanoid-robot-optimus-to-india-at-appropriate-time-official/article70892480.ece
PASS,3009,New brain-inspired ‘memristors’ promise to cut AI energy use,the hindu,Science & Technology,2026-04-22,2.0,1.5,PASS,,,https://www.thehindu.com/sci-tech/science/brain-inspired-hafnium-oxide-memristors-promise-to-cut-ai-energy-use/article70863669.ece
PASS,3008,"Extreme heat threatens global food systems, UN agencies warn",the hindu,Science & Technology,2026-04-22,2.5,1.5,PASS,,,https://www.thehindu.com/sci-tech/energy-and-environment/extreme-heat-threatens-global-food-systems-un-agencies-warn/article70892552.ece
PASS,3007,"OpenAI briefs US agencies, Five Eyes on new cybersecurity product: Report",indian express,Science & Technology,2026-04-22,9.0,1.5,PASS,,cybersecurity | bri,https://indianexpress.com/article/technology/tech-news-technology/openai-briefs-us-agencies-five-eyes-on-new-cybersecurity-product-report-10650455/
PASS,3005,The new normal: 2025 data reveals a fundamental shift in global drought,down to earth,Environment,2026-04-22,4.0,2.0,PASS,,,https://news.google.com/rss/articles/CBMitwFBVV95cUxNLVUxemNYeFNfU1dTRTBTWkRWV01RZWlYYURBMWVQUzRGckI3MHVjOUkzODlnWU1VRXdYZWVpTjZ2ci1MX3JSYTY5U0h0Z3IxSkRlVHBfU2x1YkJwTXdHNVNlMDJGdWQtaG9aVGFKTUhkVXhiTlJEVmVhYzhfUFJsOWluSXJqMDVPdUduSHQxZkJub09lNGd1ZEhuOHVWS0s3dDJrYzh4U0puOHY4NTBsWG8xNmFvQjjSAcQBQVVfeXFMTkhSTFd0TUEzd2o3NG5EeEYxT0pUbGpqRmhGTmhyYzNwM2xFZzh1bEFDdmFlekxLblBLYXVOT09CaXlTTFhna2laR3o1ZnZRN0VuVXEwbVNYZV9CN21HMVJZREFoODJObDJtM2drUl8yeENrYWkyTEY1cmF5NDZCVVZiUXJySTNUSXc1XzlXS1pKYXlOUFFsZWNGRFBTdldPV3hLcmZUVkw5M2hodUNmYS1qMEV2SlpLVlVLMlFOeU9wWE5qcg?oc=5
PASS,3004,Global drought,down to earth,Environment,2026-04-22,6.0,2.0,PASS,,food security,https://news.google.com/rss/articles/CBMiYEFVX3lxTFA2amJtdGNDNVJHRWJsTjd1dF8xWUJrQmpLN2xYbFRuWE5GSGlyb08td0trQ1VSaklRRjRyV2d2b3oyWXRweFZBV2FkZmFvU1FNeVROa2FKc1Z0U2VoNnJNWA?oc=5
PASS,3003,Microfinance needs reform more than credit backstops if India wants to avert ano,livemint editorial,Opinion,2026-04-22,6.5,2.0,PASS,,ed | fra,https://www.livemint.com/opinion/online-views/microfinance-reform-credit-backstops-india-crisis-liquidity-support-lending-loans-debt-11776773087022.html
PASS,3002,Women’s participation in sub-Saharan Africa’s agrifood systems presents a $53 bi,down to earth,Environment,2026-04-22,5.5,2.0,PASS,,,https://news.google.com/rss/articles/CBMi3gFBVV95cUxQRHJrWkpBZHQxaFFnOEVISGl1UUwtRTVXTm9LS0xZR1M0SDRQWWZad3dYNTJLTU41dGdJamE0UXh6MVExbHk4eFN3eUNudkJ1WDVRZHdEbkZBd0pFRUNOb3dqMFZZOF95UmdyQjZYRjc3TUF0ekozWWF6VmpiaU1mMDB5dFEtN1VGcmtmVG9HWWdsSzlSYXBHa0JNMnFzY0kzeW5SXzh5TG85d1BuR2QwTlNuNEdqajZGeHBwMjRqZFZFeUxHM0xuSjJrajlWSER5emZqZnhBbzQ1eG9VX3fSAesBQVVfeXFMTURDZ1JxTjhETFd1a0tWdlVFZmp0dGFMekE2eTUxczh6M3Bic2lja2s0M1NQVDViWjdHZ0p2ZXBobkREVk1VbDBfZUh2eWM3VlZZOXIwXzh5QkNNUGdLS2xMTzJ4T2luQVFvRkpScUpWeFAzdDc5dW5rWlZyVS1wMlNOcGRpbW8tUVYzZ2p5dnhDazdKR2Nvc3FaSW1jWTJVMzRYNlRzU2llWnZKWHJuS2hBcElPUU9KS0tnSUJUOElqdFJoRHo5dUplaEtHaGlvNnNKLWJGQ2RFd01EY2lRaldFZk11TXJuekw2cw?oc=5
PASS,3001,Why American workers are in a rut: Employer concentration may have distorted the,livemint editorial,Opinion,2026-04-22,6.0,2.0,PASS,,ed | gdp,https://www.livemint.com/opinion/online-views/american-workers-recession-unemployment-gdp-employer-concentration-labour-market-jobs-11776773021099.html
PASS,3000,Global loss and damage fund may dry up by 2027 unless developed nations start im,down to earth,Environment,2026-04-22,7.5,2.0,PASS,,loss and damage | loss and damage fund,https://news.google.com/rss/articles/CBMi-wFBVV95cUxOSlVnNzBqTElkc1NFeDlqUU10OVVQUERsSGh6ckhmNE9BNW9FZ0t2bUhDU0gza1NkVk9oajFCanNfNjBmcXlpOHNKSWRaUlJ6d0NSVmRHRXRTY1dod2ZROTNtMTIxV1dzSmFic0ozLWRzNzZrUjlmb084dlVKMGt2NDBjMGRQUGhaMEdPR1h4cnNwbUk3VTducXczSVNHUWkxdzBieDgzdzQ0LWVJbEtyVnZTYnRTNWZRdDZ2N2wyaGQzbW9Ybk9USGVzVkxUdjhQNWUtSUJ2Y3NEOVhYQXRRanRJQXdjdDZrd0xNeGt1d29JVlNBTkF2bFA3ONIBiAJBVV95cUxOZHdSc2VyUnpZUUVPOXlXS2pvSFhGMGx5THdKY2J1T2ZrMkJJWGV0UFJoQkZwV2phcTM0N1lNeS04NkpiakJ4RGpCekFLTG1NZ1BXXy05T0JmVmtzdTJLOE8wUHdDOTJLNE9oTlhyamZBRHhkamkxZUE0blZNOUpDbVpWZ1ZpVXNweXlocklfd3NvYlp2YmhGRjNDQ0gtR2podmFfZjBYVDI1VEl2SkRxbWpIRy01S0xUUDhCV2NReDFoenJ1LUFBRExkYkpCQXVOSG5BMVNfTzg3bW5ER0xqclNhYzdUUzRLcWhLTklYbFBIdHUzWWdfM0F5czVWVjk0UkRsdHAzTWQ?oc=5
PASS,2999,Himalayan tourism must be reframed as integral component of forest-based communi,down to earth,Environment,2026-04-22,3.5,2.0,PASS,,,https://news.google.com/rss/articles/CBMizAFBVV95cUxQeWJJUUZkemtRNW1EZFpkaWxkYmVxbzdNbGFSaGU2d2dkSnpGQnU3bkxBZjhHUkxRLWZSRlE0UUU5cGhtaEY5bWlFanZvdjB0ZE9Qb0ZJLTEtY3Q1LUtzall1bmEySWlYeVZBMUdFT0pYNVVLNlJVN0ZpdGgySWhQbm9kdU1lMVRRcklYZi1zYjdkaTJLRWZDeHJvdnQ3MlNZMVM5ZlMyYVRBSXZEREl5MmRrTWQ1RVZ2T0ZfbGt3azRFajVmeWhfVlFnUW3SAdoBQVVfeXFMTk51Z3M2YnpMNkNrV1pwamVOOS05V1MwaEd3T2Z2NFpqRVFJSUxISTdyR1VWMWlIZ19qalg2UUd3TG15ck5Pc3FKLWN1WTBWTnVPZFlsaEs3THpIVll0cThpYWFXTkRVMFVZV291R0l4VEEtZktRVURybS1NQktSdnZ4UDRNVEE4eC1jejJza0d6WmU3QWdBbkdjSEFuQWhuV2hFd0xFQ0VRdG94TkVpbmRmRUpXYlNvME1QVzdqTk5TLUxxb09UalFSQmtlcWZJRXBwNGVXaWktTWc?oc=5
PASS,2998,Trade uncertainty: India should forge a resilience alliance of neutral countries,livemint editorial,Opinion,2026-04-22,6.5,2.0,PASS,,ed | wto | supply chain,https://www.livemint.com/opinion/online-views/trade-uncertainty-india-resilience-alliance-neutral-countries-common-interests-wto-11776772937259.html
PASS,2997,The wages of a K-shaped economy: India’s demographic dividend may be slipping aw,livemint editorial,Opinion,2026-04-22,8.5,2.0,PASS,,ed | demographic dividend,https://www.livemint.com/opinion/online-views/wages-k-shaped-economy-india-demographic-dividend-noida-factory-workers-protest-uttar-pradesh-11776772886130.html
PASS,2995,India’s Textile Exports Register Growth of 2.1% in FY 2025–26,pib,PIB — English,2026-04-22,4.5,2.0,PASS,,,https://news.google.com/rss/articles/CBMiekFVX3lxTFA3SGhGTV9mR181YnJYQ2lZUHdMdmhrVWVqZ0hZUWg0MnpOZXRrODA1NU1tQXE2SmNETFZBU0RuOWVTLXptdWlwZFNjNXF1OXVjTXd4bWI1NVRNU01BWHp6bU15Q2dZTk5FMEE0bzlzT1JlS0xnZUhWZE9B?oc=5
PASS,2994,Devina Mehra: Investors beware—Part-truths could be more misleading than complet,livemint editorial,Opinion,2026-04-22,4.5,2.0,PASS,,ed,https://www.livemint.com/opinion/online-views/devina-mehra-investors-blue-chip-multibagger-stocks-tesla-apple-nifty50-sensex-bse-nse-11776772600106.html
PASS,2993,Shri Bhupender Yadav announces Shekha Jheel Bird Sanctuary as India’s 99th Ramsa,pib,PIB — English,2026-04-22,4.5,2.0,PASS,,biodiversity | ramsar,https://news.google.com/rss/articles/CBMiekFVX3lxTE1vQUIzeXlDRFQ1b2VRQ1IyclFFelJIbmdFeGZyT3NUaU90LVJBX3hJX0ktQ3FIMzZVOVhZSm9uSmJPRDBKSFVHMVF2SmY1MnJFbnE0c05mMzA1NWIyWUdzRk52UWsxekpYV19Ba0pOSEkwWGhvZ3pxUE9R?oc=5
PASS,2992,"2 accidents, 34 deaths, a suo motu case: Why SC used its ‘complete justice’ powe",ie explained,Explained,2026-04-22,7.0,2.0,PASS,,supreme court,https://indianexpress.com/article/explained/explained-law/supreme-court-road-safety-13-directions-nhai-states-10649340/
PASS,2991,Lunar governance should be multilateral,the hindu opinion,Opinion,2026-04-22,5.0,2.0,PASS,,,https://www.thehindu.com/opinion/op-ed/lunar-governance-should-be-multilateral/article70890057.ece
PASS,2990,"How electricity trading happens in India, and why a restructuring is on the card",ie explained,Explained,2026-04-22,3.0,2.0,PASS,,,https://indianexpress.com/article/explained/explained-economics/electricity-market-india-cerc-draft-grid-10648688/
PASS,2989,India must draw a red line on U.S. unilateral sanctions,the hindu opinion,Opinion,2026-04-22,4.0,2.0,PASS,,,https://www.thehindu.com/opinion/lead/india-must-draw-a-red-line-on-us-unilateral-sanctions/article70889782.ece
PASS,2988,The RBI governor’s Princeton speech is spot on: India isn’t ready yet for full c,livemint editorial,Opinion,2026-04-22,7.0,2.0,PASS,,ed | rbi,https://www.livemint.com/opinion/online-views/rbi-governor-princeton-speech-india-capital-account-liberalization-sanjay-malhotra-rupee-11776783612344.html
PASS,2987,Where will the rupee go from here?,indian express opinion,Opinion,2026-04-22,5.0,2.0,PASS,,trade deficit,https://indianexpress.com/article/opinion/columns/where-will-the-rupee-go-from-here-10649042/
PASS,2986,"In a turbulent world, India needs to plan for the worst",indian express opinion,Opinion,2026-04-22,4.0,2.0,PASS,,,https://indianexpress.com/article/opinion/columns/in-a-turbulent-world-india-needs-to-plan-for-the-worst-10649015/
PASS,2985,"Why ‘poverty is the only caste’ is a myth: From Telangana, a measure of caste in",indian express opinion,Opinion,2026-04-22,4.5,2.0,PASS,,poverty,https://indianexpress.com/article/opinion/columns/why-poverty-is-the-only-caste-is-a-myth-from-telangana-a-measure-of-caste-inequality-10649022/
PASS,2984,"A year later, Pahalgam’s shadow lingers over Kashmir’s people and economy",indian express opinion,Opinion,2026-04-22,6.5,2.0,PASS,,loc | pahalgam,https://indianexpress.com/article/opinion/columns/a-year-later-pahalgams-shadow-lingers-over-kashmirs-people-and-economy-10648987/
PASS,2983,"In Manipur, old wounds call for repair, not containment",indian express opinion,Opinion,2026-04-22,2.5,2.0,PASS,,,https://indianexpress.com/article/opinion/editorials/in-manipur-old-wounds-call-for-repair-not-containment-10649014/
PASS,2982,The Tadoba-Andhari model: Balancing rising tiger populations with human costs,indian express opinion,Opinion,2026-04-22,6.0,2.0,PASS,,tiger reserve,https://indianexpress.com/article/opinion/columns/the-tadoba-andhari-model-balancing-rising-tiger-populations-with-human-costs-10649017/
PASS,2981,"Trump extends Iran ceasefire: What mediator Pakistan stands to gain, what it mea",ie explained,Explained,2026-04-22,3.5,2.0,PASS,,,https://indianexpress.com/article/explained/explained-global/trump-extends-iran-ceasefire-what-pakistan-can-gain-india-10649187/
PASS,2980,"​Lustre or bluster?: on West Asia, slowdown in the Indian economy",the hindu editorial,Editorial,2026-04-21,6.5,2.0,PASS,,ed,https://www.thehindu.com/opinion/editorial/lustre-or-bluster-on-west-asia-slowdown-in-the-indian-economy/article70889040.ece
PASS,2979,‘Managing general agents’ can reshape insurance sector,the hindu opinion,Opinion,2026-04-21,4.0,2.0,PASS,,loc,https://www.thehindu.com/opinion/op-ed/managing-general-agents-can-reshape-insurance-sector/article70890169.ece
PASS,2978,India’s LPG crisis is the wake-up call it cannot ignore,the hindu opinion,Opinion,2026-04-21,8.5,2.0,PASS,,sustainability | energy security,https://www.thehindu.com/opinion/op-ed/indias-lpg-crisis-is-the-wake-up-call-it-cannot-ignore/article70889842.ece
PASS,2977,"Amid West Asia energy shock, Moody’s says India’s ability to maintain investor c",indian express,Economy,2026-04-21,2.0,1.5,PASS,,,https://indianexpress.com/article/business/moodys-india-credit-stability-west-asia-energy-shock-investor-confidence-10648775/
PASS,2976,"India’s Seafood Exports Hit All-Time High of ₹72,000 Crore",pib,PIB — English,2026-04-21,4.0,2.0,PASS,,,https://news.google.com/rss/articles/CBMiekFVX3lxTFBsRndNWGhtR3Vic21jTDZWcnBVOXNPblk5dW9SODlsR0RneTA1WHdsaDIxbVNkZllBZ0tjbWN5ZTlWY29kaGhXWlRRMEM0OWlMOE1DMzNxblZBYnZyYm1NNFNEYWlxNzFIQ19pTHo5V0xhUTE2eXBOZFlR?oc=5
PASS,2975,India and Republic of Korea Sign MoU to Strengthen Cooperation in MSME Sector,pib,PIB — Press Releases,2026-04-21,7.5,2.0,PASS,,msme | mou,https://news.google.com/rss/articles/CBMiekFVX3lxTE9xQm5mQ0hqZXREdVlGcTZNSDE1MXFfZzlLX3lreWRJd3pfa0Q0ektHUUZHaGJtbmotSURoMlJqR0ROejJXTmxXdWRDMzZRWUdJSlZ3dFFsM0poOWl6alhkaHlEd3dLcDZfTENlWE1pSVBUOUtfY2UtTTZR?oc=5
